,A_Label,B_Label,C_Label,D_Label,E_Label
50082,A,,,,
50083,A,,,,
50084,A,,,,
50085,A,,,,
50086,A,,,,
50087,A,,,,
50088,A,,,,
50089,A,,,,
50090,A,,,,
50091,A,,,,
50092,A,,,,
50093,A,,,,
50094,A,,,,
50095,A,,,,
50096,A,,,,
50097,A,,,,
50098,A,,,,
50099,A,,,,
50100,A,,,,
50101,A,,,,
50102,A,,,,
50103,A,,,,
50104,A,,,,
50105,A,,,,
50106,A,,,,
50107,A,,,,
50108,A,,,,
50109,A,,,,
50110,A,,,,
50111,A,,,,
50112,A,,,,
50113,A,,,,
50114,A,,,,
50115,A,,,,
50116,A,,,,
50117,A,,,,
50118,A,,,,
50119,A,,,,
50120,A,,,,
50121,A,,,,
50122,A,,,,
50123,A,,,,
50124,A,,,,
50125,A,,,,
50126,A,,,,
50127,A,,,,
50128,A,,,,
50129,A,,,,
50130,A,,,,
50131,A,,,,
50132,A,,,,
50133,A,,,,
50134,A,,,,
50135,A,,,,
50136,A,,,,
50137,A,,,,
50138,A,,,,
50139,A,,,,
50140,A,,,,
50141,A,,,,
50142,A,,,,
50143,A,,,,
50144,A,,,,
50145,A,,,,
50146,A,,,,
50147,A,,,,
50148,A,,,,
50149,A,,,,
50150,A,,,,
50151,A,,,,
50152,A,,,,
50153,A,,,,
50154,A,,,,
50155,A,,,,
50156,A,,,,
50157,A,,,,
50158,A,,,,
50159,A,,,,
50160,A,,,,
50161,A,,,,
50162,A,,,,
50163,A,,,,
50164,A,,,,
50165,A,,,,
50166,A,,,,
50167,A,,,,
50168,A,,,,
50169,A,,,,
50170,A,,,,
50171,A,,,,
50172,A,,,,
50173,A,,,,
50174,A,,,,
50175,A,,,,
50176,A,,,,
50177,A,,,,
50178,A,,,,
50179,A,,,,
50180,A,,,,
50181,A,,,,
50182,A,,,,
50183,A,,,,
50184,A,,,,
50185,A,,,,
50186,A,,,,
50187,A,,,,
50188,A,,,,
50189,A,,,,
50190,A,,,,
50191,A,,,,
50192,A,,,,
50193,A,,,,
50194,A,,,,
50195,A,,,,
50196,A,,,,
50197,A,,,,
50198,A,,,,
50199,A,,,,
50200,A,,,,
50201,A,,,,
50202,A,,,,
50203,A,,,,
50204,A,,,,
50205,A,,,,
50206,A,,,,
50207,A,,,,
50208,A,,,,
50209,A,,,,
50210,A,,,,
50211,A,,,,
50212,A,,,,
50213,A,,,,
50214,A,,,,
50215,A,,,,
50216,A,,,,
50217,A,,,,
50218,A,,,,
50219,A,,,,
50220,A,,,,
50221,A,,,,
50222,A,,,,
50223,A,,,,
50224,A,,,,
50225,A,,,,
50226,A,,,,
50227,A,,,,
50228,A,,,,
50229,A,,,,
50230,A,,,,
50231,A,,,,
50232,A,,,,
50233,A,,,,
50234,A,,,,
50235,A,,,,
50236,A,,,,
50237,A,,,,
50238,A,,,,
50239,A,,,,
50240,A,,,,
50241,A,,,,
50242,A,,,,
50243,A,,,,
50244,A,,,,
50245,A,,,,
50246,A,,,,
50247,A,,,,
50248,A,,,,
50249,A,,,,
50250,A,,,,
50251,A,,,,
50252,A,,,,
50253,A,,,,
50254,A,,,,
50255,A,,,,
50256,A,,,,
50257,A,,,,
50258,A,,,,
50259,A,,,,
50260,A,,,,
50261,A,,,,
50262,A,,,,
50263,A,,,,
50264,A,,,,
50265,A,,,,
50266,A,,,,
50267,A,,,,
50268,A,,,,
50269,A,,,,
50270,A,,,,
50271,A,,,,
50272,A,,,,
50273,A,,,,
50274,A,,,,
50275,A,,,,
50276,A,,,,
50277,A,,,,
50278,A,,,,
50279,A,,,,
50280,A,,,,
50281,A,,,,
50282,A,,,,
50283,A,,,,
50284,A,,,,
50285,A,,,,
50286,A,,,,
50287,A,,,,
50288,A,,,,
50289,A,,,,
50290,A,,,,
50291,A,,,,
50292,A,,,,
50293,A,,,,
50294,A,,,,
50295,A,,,,
50296,A,,,,
50297,A,,,,
50298,A,,,,
50299,A,,,,
50300,A,,,,
50301,A,,,,
50302,A,,,,
50303,A,,,,
50304,A,,,,
50305,A,,,,
50306,A,,,,
50307,A,,,,
50308,A,,,,
50309,A,,,,
50310,A,,,,
50311,A,,,,
50312,A,,,,
50313,A,,,,
50314,A,,,,
50315,A,,,,
50316,A,,,,
50317,A,,,,
50318,A,,,,
50319,A,,,,
50320,A,,,,
50321,A,,,,
50322,A,,,,
50323,A,,,,
50324,A,,,,
50325,A,,,,
50326,A,,,,
50327,A,,,,
50328,A,,,,
50329,A,,,,
50330,A,,,,
50331,A,,,,
50332,A,,,,
50333,A,,,,
50334,A,,,,
50335,A,,,,
50336,A,,,,
50337,A,,,,
50338,A,,,,
50339,A,,,,
50340,A,,,,
50341,A,,,,
50342,A,,,,
50343,A,,,,
50344,A,,,,
50345,A,,,,
50346,A,,,,
50347,A,,,,
50348,A,,,,
50349,A,,,,
50350,A,,,,
50351,A,,,,
50352,A,,,,
50353,A,,,,
50354,A,,,,
50355,A,,,,
50356,A,,,,
50357,A,,,,
50358,A,,,,
50359,A,,,,
50360,A,,,,
50361,A,,,,
50362,A,,,,
50363,A,,,,
50364,A,,,,
50365,A,,,,
50366,A,,,,
50367,A,,,,
50368,A,,,,
50369,A,,,,
50370,A,,,,
50371,A,,,,
50372,A,,,,
50373,A,,,,
50374,A,,,,
50375,A,,,,
50376,A,,,,
50377,A,,,,
50378,A,,,,
50379,A,,,,
50380,A,,,,
50381,A,,,,
50382,A,,,,
50383,A,,,,
50384,A,,,,
50385,A,,,,
50386,A,,,,
50387,A,,,,
50388,A,,,,
50389,A,,,,
50390,A,,,,
50391,A,,,,
50392,A,,,,
50393,A,,,,
50394,A,,,,
50395,A,,,,
50396,A,,,,
50397,A,,,,
50398,A,,,,
50399,A,,,,
50400,A,,,,
50401,A,,,,
50402,A,,,,
50403,A,,,,
50404,A,,,,
50405,A,,,,
50406,A,,,,
50407,A,,,,
50408,A,,,,
50409,A,,,,
50410,A,,,,
50411,A,,,,
50412,A,,,,
50413,A,,,,
50414,A,,,,
50415,A,,,,
50416,A,,,,
50417,A,,,,
50418,A,,,,
50419,A,,,,
50420,A,,,,
50421,A,,,,
50422,A,,,,
50423,A,,,,
50424,A,,,,
50425,A,,,,
50426,A,,,,
50427,A,,,,
50428,A,,,,
50429,A,,,,
50430,A,,,,
50431,A,,,,
50432,A,,,,
50433,A,,,,
50434,A,,,,
50435,A,,,,
50436,A,,,,
50437,A,,,,
50438,A,,,,
50439,A,,,,
50440,A,,,,
50441,A,,,,
50442,A,,,,
50443,A,,,,
50444,A,,,,
50445,A,,,,
50446,A,,,,
50447,A,,,,
50448,A,,,,
50449,A,,,,
50450,A,,,,
50451,A,,,,
50452,A,,,,
50453,A,,,,
50454,A,,,,
50455,A,,,,
50456,A,,,,
50457,A,,,,
50458,A,,,,
50459,A,,,,
50460,A,,,,
50461,A,,,,
50462,A,,,,
50463,A,,,,
50464,A,,,,
50465,A,,,,
50466,A,,,,
50467,A,,,,
50468,A,,,,
50469,A,,,,
50470,A,,,,
50471,A,,,,
50472,A,,,,
50473,A,,,,
50474,A,,,,
50475,A,,,,
50476,A,,,,
50477,A,,,,
50478,A,,,,
50479,A,,,,
50480,A,,,,
50481,A,,,,
50482,A,,,,
50483,A,,,,
50484,A,,,,
50485,A,,,,
50486,A,,,,
50487,A,,,,
50488,A,,,,
50489,A,,,,
50490,A,,,,
50491,A,,,,
50492,A,,,,
50493,A,,,,
50494,A,,,,
50495,A,,,,
50496,A,,,,
50497,A,,,,
50498,A,,,,
50499,A,,,,
50500,A,,,,
50501,A,,,,
50502,A,,,,
50503,A,,,,
50504,A,,,,
50505,A,,,,
50506,A,,,,
50507,A,,,,
50508,A,,,,
50509,A,,,,
50510,A,,,,
50511,A,,,,
50512,A,,,,
50513,A,,,,
50514,A,,,,
50515,A,,,,
50516,A,,,,
50517,A,,,,
50518,A,,,,
50519,A,,,,
50520,A,,,,
50521,A,,,,
50522,A,,,,
50523,A,,,,
50524,A,,,,
50525,A,,,,
50526,A,,,,
50527,A,,,,
50528,A,,,,
50529,A,,,,
50530,A,,,,
50531,A,,,,
50532,A,,,,
50533,A,,,,
50534,A,,,,
50535,A,,,,
50536,A,,,,
50537,A,,,,
50538,A,,,,
50539,A,,,,
50540,A,,,,
50541,A,,,,
50542,A,,,,
50543,A,,,,
50544,A,,,,
50545,A,,,,
50546,A,,,,
50547,A,,,,
50548,A,,,,
50549,A,,,,
50550,A,,,,
50551,A,,,,
50552,A,,,,
50553,A,,,,
50554,A,,,,
50555,A,,,,
50556,A,,,,
50557,A,,,,
50558,A,,,,
50559,A,,,,
50560,A,,,,
50561,A,,,,
50562,A,,,,
50563,A,,,,
50564,A,,,,
50565,A,,,,
50566,A,,,,
50567,A,,,,
50568,A,,,,
50569,A,,,,
50570,A,,,,
50571,A,,,,
50572,A,,,,
50573,A,,,,
50574,A,,,,
50575,A,,,,
50576,A,,,,
50577,A,,,,
50578,A,,,,
50579,A,,,,
50580,A,,,,
50581,A,,,,
50582,A,,,,
50583,A,,,,
50584,A,,,,
50585,A,,,,
50586,A,,,,
50587,A,,,,
50588,A,,,,
50589,A,,,,
50590,A,,,,
50591,A,,,,
50592,A,,,,
50593,A,,,,
50594,A,,,,
50595,A,,,,
50596,A,,,,
50597,A,,,,
50598,A,,,,
50599,A,,,,
50600,A,,,,
50601,A,,,,
50602,A,,,,
50603,A,,,,
50604,A,,,,
50605,A,,,,
50606,A,,,,
50607,A,,,,
50608,A,,,,
50609,A,,,,
50610,A,,,,
50611,A,,,,
50612,A,,,,
50613,A,,,,
50614,A,,,,
50615,A,,,,
50616,A,,,,
50617,A,,,,
50618,A,,,,
50619,A,,,,
50620,A,,,,
50621,A,,,,
50622,A,,,,
50623,A,,,,
50624,A,,,,
50625,A,,,,
50626,A,,,,
50627,A,,,,
50628,A,,,,
50629,A,,,,
50630,A,,,,
50631,A,,,,
50632,A,,,,
50633,A,,,,
50634,A,,,,
50635,A,,,,
50636,A,,,,
50637,A,,,,
50638,A,,,,
50639,A,,,,
50640,A,,,,
50641,A,,,,
50642,A,,,,
50643,A,,,,
50644,A,,,,
50645,A,,,,
50646,A,,,,
50647,A,,,,
50648,A,,,,
50649,A,,,,
50650,A,,,,
50651,A,,,,
50652,A,,,,
50653,A,,,,
50654,A,,,,
50655,A,,,,
50656,A,,,,
50657,A,,,,
50658,A,,,,
50659,A,,,,
50660,A,,,,
50661,A,,,,
50662,A,,,,
50663,A,,,,
50664,A,,,,
50665,A,,,,
50666,A,,,,
50667,A,,,,
50668,A,,,,
50669,A,,,,
50670,A,,,,
50671,A,,,,
50672,A,,,,
50673,A,,,,
50674,A,,,,
50675,A,,,,
50676,A,,,,
50677,A,,,,
50678,A,,,,
50679,A,,,,
50680,A,,,,
50681,A,,,,
50682,A,,,,
50683,A,,,,
50684,A,,,,
50685,A,,,,
50686,A,,,,
50687,A,,,,
50688,A,,,,
50689,A,,,,
50690,A,,,,
50691,A,,,,
50692,A,,,,
50693,A,,,,
50694,A,,,,
50695,A,,,,
50696,A,,,,
50697,A,,,,
50698,A,,,,
50699,A,,,,
50700,A,,,,
50701,A,,,,
50702,A,,,,
50703,A,,,,
50704,A,,,,
50705,A,,,,
50706,A,,,,
50707,A,,,,
50708,A,,,,
50709,A,,,,
50710,A,,,,
50711,A,,,,
50712,A,,,,
50713,A,,,,
50714,A,,,,
50715,A,,,,
50716,A,,,,
50717,A,,,,
50718,A,,,,
50719,A,,,,
50720,A,,,,
50721,A,,,,
50722,A,,,,
50723,A,,,,
50724,A,,,,
50725,A,,,,
50726,A,,,,
50727,A,,,,
50728,A,,,,
50729,A,,,,
50730,A,,,,
50731,A,,,,
50732,A,,,,
50733,A,,,,
50734,A,,,,
50735,A,,,,
50736,A,,,,
50737,A,,,,
50738,A,,,,
50739,A,,,,
50740,A,,,,
50741,A,,,,
50742,A,,,,
50743,A,,,,
50744,A,,,,
50745,A,,,,
50746,A,,,,
50747,A,,,,
50748,A,,,,
50749,A,,,,
50750,A,,,,
50751,A,,,,
50752,A,,,,
50753,A,,,,
50754,A,,,,
50755,A,,,,
50756,A,,,,
50757,A,,,,
50758,A,,,,
50759,A,,,,
50760,A,,,,
50761,A,,,,
50762,A,,,,
50763,A,,,,
50764,A,,,,
50765,A,,,,
50766,A,,,,
50767,A,,,,
50768,A,,,,
50769,A,,,,
50770,A,,,,
50771,A,,,,
50772,A,,,,
50773,A,,,,
50774,A,,,,
50775,A,,,,
50776,A,,,,
50777,A,,,,
50778,A,,,,
50779,A,,,,
50780,A,,,,
50781,A,,,,
50782,A,,,,
50783,A,,,,
50784,A,,,,
50785,A,,,,
50786,A,,,,
50787,A,,,,
50788,A,,,,
50789,A,,,,
50790,A,,,,
50791,A,,,,
50792,A,,,,
50793,A,,,,
50794,A,,,,
50795,A,,,,
50796,A,,,,
50797,A,,,,
50798,A,,,,
50799,A,,,,
50800,A,,,,
50801,A,,,,
50802,A,,,,
50803,A,,,,
50804,A,,,,
50805,A,,,,
50806,A,,,,
50807,A,,,,
50808,A,,,,
50809,A,,,,
50810,A,,,,
50811,A,,,,
50812,A,,,,
50813,A,,,,
50814,A,,,,
50815,A,,,,
50816,A,,,,
50817,A,,,,
50818,A,,,,
50819,A,,,,
50820,A,,,,
50821,A,,,,
50822,A,,,,
50823,A,,,,
50824,A,,,,
50825,A,,,,
50826,A,,,,
50827,A,,,,
50828,A,,,,
50829,A,,,,
50830,A,,,,
50831,A,,,,
50832,A,,,,
50833,A,,,,
50834,A,,,,
50835,A,,,,
50836,A,,,,
50837,A,,,,
50838,A,,,,
50839,A,,,,
50840,A,,,,
50841,A,,,,
50842,A,,,,
50843,A,,,,
50844,A,,,,
50845,A,,,,
50846,A,,,,
50847,A,,,,
50848,A,,,,
50849,A,,,,
50850,A,,,,
50851,A,,,,
50852,A,,,,
50853,A,,,,
50854,A,,,,
50855,A,,,,
50856,A,,,,
50857,A,,,,
50858,A,,,,
50859,A,,,,
50860,A,,,,
50861,A,,,,
50862,A,,,,
50863,A,,,,
50864,A,,,,
50865,A,,,,
50866,A,,,,
50867,A,,,,
50868,A,,,,
50869,A,,,,
50870,A,,,,
50871,A,,,,
50872,A,,,,
50873,A,,,,
50874,A,,,,
50875,A,,,,
50876,A,,,,
50877,A,,,,
50878,A,,,,
50879,A,,,,
50880,A,,,,
50881,A,,,,
50882,A,,,,
50883,A,,,,
50884,A,,,,
50885,A,,,,
50886,A,,,,
50887,A,,,,
50888,A,,,,
50889,A,,,,
50890,A,,,,
50891,A,,,,
50892,A,,,,
50893,A,,,,
50894,A,,,,
50895,A,,,,
50896,A,,,,
50897,A,,,,
50898,A,,,,
50899,A,,,,
50900,A,,,,
50901,A,,,,
50902,A,,,,
50903,A,,,,
50904,A,,,,
50905,A,,,,
50906,A,,,,
50907,A,,,,
50908,A,,,,
50909,A,,,,
50910,A,,,,
50911,A,,,,
50912,A,,,,
50913,A,,,,
50914,A,,,,
50915,A,,,,
50916,A,,,,
50917,A,,,,
50918,A,,,,
50919,A,,,,
50920,A,,,,
50921,A,,,,
50922,A,,,,
50923,A,,,,
50924,A,,,,
50925,A,,,,
50926,A,,,,
50927,A,,,,
50928,A,,,,
50929,A,,,,
50930,A,,,,
50931,A,,,,
50932,A,,,,
50933,A,,,,
50934,A,,,,
50935,A,,,,
50936,A,,,,
50937,A,,,,
50938,A,,,,
50939,A,,,,
50940,A,,,,
50941,A,,,,
50942,A,,,,
50943,A,,,,
50944,A,,,,
50945,A,,,,
50946,A,,,,
50947,A,,,,
50948,A,,,,
50949,A,,,,
50950,A,,,,
50951,A,,,,
50952,A,,,,
50953,A,,,,
50954,A,,,,
50955,A,,,,
50956,A,,,,
50957,A,,,,
50958,A,,,,
50959,A,,,,
50960,A,,,,
50961,A,,,,
50962,A,,,,
50963,A,,,,
50964,A,,,,
50965,A,,,,
50966,A,,,,
50967,A,,,,
50968,A,,,,
50969,A,,,,
50970,A,,,,
50971,A,,,,
50972,A,,,,
50973,A,,,,
50974,A,,,,
50975,A,,,,
50976,A,,,,
50977,A,,,,
50978,A,,,,
50979,A,,,,
50980,A,,,,
50981,A,,,,
50982,A,,,,
50983,A,,,,
50984,A,,,,
50985,A,,,,
50986,A,,,,
50987,A,,,,
50988,A,,,,
50989,A,,,,
50990,A,,,,
50991,A,,,,
50992,A,,,,
50993,A,,,,
50994,A,,,,
50995,A,,,,
50996,A,,,,
50997,A,,,,
50998,A,,,,
50999,A,,,,
51000,A,,,,
51001,A,,,,
51002,A,,,,
51003,A,,,,
51004,A,,,,
51005,A,,,,
51006,A,,,,
51007,A,,,,
51008,A,,,,
51009,A,,,,
51010,A,,,,
51011,A,,,,
51012,A,,,,
51013,A,,,,
51014,A,,,,
51015,A,,,,
51016,A,,,,
51017,A,,,,
51018,A,,,,
51019,A,,,,
51020,A,,,,
51021,A,,,,
51022,A,,,,
51023,A,,,,
51024,A,,,,
51025,A,,,,
51026,A,,,,
51027,A,,,,
51028,A,,,,
51029,A,,,,
51030,A,,,,
51031,A,,,,
51032,A,,,,
51033,A,,,,
51034,A,,,,
51035,A,,,,
51036,A,,,,
51037,A,,,,
51038,A,,,,
51039,A,,,,
51040,A,,,,
51041,A,,,,
51042,A,,,,
51043,A,,,,
51044,A,,,,
51045,A,,,,
51046,A,,,,
51047,A,,,,
51048,A,,,,
51049,A,,,,
51050,A,,,,
51051,A,,,,
51052,A,,,,
51053,A,,,,
51054,A,,,,
51055,A,,,,
51056,A,,,,
51057,A,,,,
51058,A,,,,
51059,A,,,,
51060,A,,,,
51061,A,,,,
51062,A,,,,
51063,A,,,,
51064,A,,,,
51065,A,,,,
51066,A,,,,
51067,A,,,,
51068,A,,,,
51069,A,,,,
51070,A,,,,
51071,A,,,,
51072,A,,,,
51073,A,,,,
51074,A,,,,
51075,A,,,,
51076,A,,,,
51077,A,,,,
51078,A,,,,
51079,A,,,,
51080,A,,,,
51081,A,,,,
51082,A,,,,
51083,A,,,,
51084,A,,,,
51085,A,,,,
51086,A,,,,
51087,A,,,,
51088,A,,,,
51089,A,,,,
51090,A,,,,
51091,A,,,,
51092,A,,,,
51093,A,,,,
51094,A,,,,
51095,A,,,,
51096,A,,,,
51097,A,,,,
51098,A,,,,
51099,A,,,,
51100,A,,,,
51101,A,,,,
51102,A,,,,
51103,A,,,,
51104,A,,,,
51105,A,,,,
51106,A,,,,
51107,A,,,,
51108,A,,,,
51109,A,,,,
51110,A,,,,
51111,A,,,,
51112,A,,,,
51113,A,,,,
51114,A,,,,
51115,A,,,,
51116,A,,,,
51117,A,,,,
51118,A,,,,
51119,A,,,,
51120,A,,,,
51121,A,,,,
51122,A,,,,
51123,A,,,,
51124,A,,,,
51125,A,,,,
51126,A,,,,
51127,A,,,,
51128,A,,,,
51129,A,,,,
51130,A,,,,
51131,A,,,,
51132,A,,,,
51133,A,,,,
51134,A,,,,
51135,A,,,,
51136,A,,,,
51137,A,,,,
51138,A,,,,
51139,A,,,,
51140,A,,,,
51141,A,,,,
51142,A,,,,
51143,A,,,,
51144,A,,,,
51145,A,,,,
51146,A,,,,
51147,A,,,,
51148,A,,,,
51149,A,,,,
51150,A,,,,
51151,A,,,,
51152,A,,,,
51153,A,,,,
51154,A,,,,
51155,A,,,,
51156,A,,,,
51157,A,,,,
51158,A,,,,
51159,A,,,,
51160,A,,,,
51161,A,,,,
51162,A,,,,
51163,A,,,,
51164,A,,,,
51165,A,,,,
51166,A,,,,
51167,A,,,,
51168,A,,,,
51169,A,,,,
51170,A,,,,
51171,A,,,,
51172,A,,,,
51173,A,,,,
51174,A,,,,
51175,A,,,,
51176,A,,,,
51177,A,,,,
51178,A,,,,
51179,A,,,,
51180,A,,,,
51181,A,,,,
51182,A,,,,
51183,A,,,,
51184,A,,,,
51185,A,,,,
51186,A,,,,
51187,A,,,,
51188,A,,,,
51189,A,,,,
51190,A,,,,
51191,A,,,,
51192,A,,,,
51193,A,,,,
51194,A,,,,
51195,A,,,,
51196,A,,,,
51197,A,,,,
51198,A,,,,
51199,A,,,,
51200,A,,,,
51201,A,,,,
51202,A,,,,
51203,A,,,,
51204,A,,,,
51205,A,,,,
51206,A,,,,
51207,A,,,,
51208,A,,,,
51209,A,,,,
51210,A,,,,
51211,A,,,,
51212,A,,,,
51213,A,,,,
51214,A,,,,
51215,A,,,,
51216,A,,,,
51217,A,,,,
51218,A,,,,
51219,A,,,,
51220,A,,,,
51221,A,,,,
51222,A,,,,
51223,A,,,,
51224,A,,,,
51225,A,,,,
51226,A,,,,
51227,A,,,,
51228,A,,,,
51229,A,,,,
51230,A,,,,
51231,A,,,,
51232,A,,,,
51233,A,,,,
51234,A,,,,
51235,A,,,,
51236,A,,,,
51237,A,,,,
51238,A,,,,
51239,A,,,,
51240,A,,,,
51241,A,,,,
51242,A,,,,
51243,A,,,,
51244,A,,,,
51245,A,,,,
51246,A,,,,
51247,A,,,,
51248,A,,,,
51249,A,,,,
51250,A,,,,
51251,A,,,,
51252,A,,,,
51253,A,,,,
51254,A,,,,
51255,A,,,,
51256,A,,,,
51257,A,,,,
51258,A,,,,
51259,A,,,,
51260,A,,,,
51261,A,,,,
51262,A,,,,
51263,A,,,,
51264,A,,,,
51265,A,,,,
51266,A,,,,
51267,A,,,,
51268,A,,,,
51269,A,,,,
51270,A,,,,
51271,A,,,,
51272,A,,,,
51273,A,,,,
51274,A,,,,
51275,A,,,,
51276,A,,,,
51277,A,,,,
51278,A,,,,
51279,A,,,,
51280,A,,,,
51281,A,,,,
51282,A,,,,
51283,A,,,,
51284,A,,,,
51285,A,,,,
51286,A,,,,
51287,A,,,,
51288,A,,,,
51289,A,,,,
51290,A,,,,
51291,A,,,,
51292,A,,,,
51293,A,,,,
51294,A,,,,
51295,A,,,,
51296,A,,,,
51297,A,,,,
51298,A,,,,
51299,A,,,,
51300,A,,,,
51301,A,,,,
51302,A,,,,
51303,A,,,,
51304,A,,,,
51305,A,,,,
51306,A,,,,
51307,A,,,,
51308,A,,,,
51309,A,,,,
51310,A,,,,
51311,A,,,,
51312,A,,,,
51313,A,,,,
51314,A,,,,
51315,A,,,,
51316,A,,,,
51317,A,,,,
51318,A,,,,
51319,A,,,,
51320,A,,,,
51321,A,,,,
51322,A,,,,
51323,A,,,,
51324,A,,,,
51325,A,,,,
51326,A,,,,
51327,A,,,,
51328,A,,,,
51329,A,,,,
51330,A,,,,
51331,A,,,,
51332,A,,,,
51333,A,,,,
51334,A,,,,
51335,A,,,,
51336,A,,,,
51337,A,,,,
51338,A,,,,
51339,A,,,,
51340,A,,,,
51341,A,,,,
51342,A,,,,
51343,A,,,,
51344,A,,,,
51345,A,,,,
51346,A,,,,
51347,A,,,,
51348,A,,,,
51349,A,,,,
51350,A,,,,
51351,A,,,,
51352,A,,,,
51353,A,,,,
51354,A,,,,
51355,A,,,,
51356,A,,,,
51357,A,,,,
51358,A,,,,
51359,A,,,,
51360,A,,,,
51361,A,,,,
51362,A,,,,
51363,A,,,,
51364,A,,,,
51365,A,,,,
51366,A,,,,
51367,A,,,,
51368,A,,,,
51369,A,,,,
51370,A,,,,
51371,A,,,,
51372,A,,,,
51373,A,,,,
51374,A,,,,
51375,A,,,,
51376,A,,,,
51377,A,,,,
51378,A,,,,
51379,A,,,,
51380,A,,,,
51381,A,,,,
51382,A,,,,
51383,A,,,,
51384,A,,,,
51385,A,,,,
51386,A,,,,
51387,A,,,,
51388,A,,,,
51389,A,,,,
51390,A,,,,
51391,A,,,,
51392,A,,,,
51393,A,,,,
51394,A,,,,
51395,A,,,,
51396,A,,,,
51397,A,,,,
51398,A,,,,
51399,A,,,,
51400,A,,,,
51401,A,,,,
51402,A,,,,
51403,A,,,,
51404,A,,,,
51405,A,,,,
51406,A,,,,
51407,A,,,,
51408,A,,,,
51409,A,,,,
51410,A,,,,
51411,A,,,,
51412,A,,,,
51413,A,,,,
51414,A,,,,
51415,A,,,,
51416,A,,,,
51417,A,,,,
51418,A,,,,
51419,A,,,,
51420,A,,,,
51421,A,,,,
51422,A,,,,
51423,A,,,,
51424,A,,,,
51425,A,,,,
51426,A,,,,
51427,A,,,,
51428,A,,,,
51429,A,,,,
51430,A,,,,
51431,A,,,,
51432,A,,,,
51433,A,,,,
51434,A,,,,
51435,A,,,,
51436,A,,,,
51437,A,,,,
51438,A,,,,
51439,A,,,,
51440,A,,,,
51441,A,,,,
51442,A,,,,
51443,A,,,,
51444,A,,,,
51445,A,,,,
51446,A,,,,
51447,A,,,,
51448,A,,,,
51449,A,,,,
51450,A,,,,
51451,A,,,,
51452,A,,,,
51453,A,,,,
51454,A,,,,
51455,A,,,,
51456,A,,,,
51457,A,,,,
51458,A,,,,
51459,A,,,,
51460,A,,,,
51461,A,,,,
51462,A,,,,
51463,A,,,,
51464,A,,,,
51465,A,,,,
51466,A,,,,
51467,A,,,,
51468,A,,,,
51469,A,,,,
51470,A,,,,
51471,A,,,,
51472,A,,,,
51473,A,,,,
51474,A,,,,
51475,A,,,,
51476,A,,,,
51477,A,,,,
51478,A,,,,
51479,A,,,,
51480,A,,,,
51481,A,,,,
51482,A,,,,
51483,A,,,,
51484,A,,,,
51485,A,,,,
51486,A,,,,
51487,A,,,,
51488,A,,,,
51489,A,,,,
51490,A,,,,
51491,A,,,,
51492,A,,,,
51493,A,,,,
51494,A,,,,
51495,A,,,,
51496,A,,,,
51497,A,,,,
51498,A,,,,
51499,A,,,,
51500,A,,,,
51501,A,,,,
51502,A,,,,
51503,A,,,,
51504,A,,,,
51505,A,,,,
51506,A,,,,
51507,A,,,,
51508,A,,,,
51509,A,,,,
51510,A,,,,
51511,A,,,,
51512,A,,,,
51513,A,,,,
51514,A,,,,
51515,A,,,,
51516,A,,,,
51517,A,,,,
51518,A,,,,
51519,A,,,,
51520,A,,,,
51521,A,,,,
51522,A,,,,
51523,A,,,,
51524,A,,,,
51525,A,,,,
51526,A,,,,
51527,A,,,,
51528,A,,,,
51529,A,,,,
51530,A,,,,
51531,A,,,,
51532,A,,,,
51533,A,,,,
51534,A,,,,
51535,A,,,,
51536,A,,,,
51537,A,,,,
51538,A,,,,
51539,A,,,,
51540,A,,,,
51541,A,,,,
51542,A,,,,
51543,A,,,,
51544,A,,,,
51545,A,,,,
51546,A,,,,
51547,A,,,,
51548,A,,,,
51549,A,,,,
51550,A,,,,
51551,A,,,,
51552,A,,,,
51553,A,,,,
51554,A,,,,
51555,A,,,,
51556,A,,,,
51557,A,,,,
51558,A,,,,
51559,A,,,,
51560,A,,,,
51561,A,,,,
51562,A,,,,
51563,A,,,,
51564,A,,,,
51565,A,,,,
51566,A,,,,
51567,A,,,,
51568,A,,,,
51569,A,,,,
51570,A,,,,
51571,A,,,,
51572,A,,,,
51573,A,,,,
51574,A,,,,
51575,A,,,,
51576,A,,,,
51577,A,,,,
51578,A,,,,
51579,A,,,,
51580,A,,,,
51581,A,,,,
51582,A,,,,
51583,A,,,,
51584,A,,,,
51585,A,,,,
51586,A,,,,
51587,A,,,,
51588,A,,,,
51589,A,,,,
51590,A,,,,
51591,A,,,,
51592,A,,,,
51593,A,,,,
51594,A,,,,
51595,A,,,,
51596,A,,,,
51597,A,,,,
51598,A,,,,
51599,A,,,,
51600,A,,,,
51601,A,,,,
51602,A,,,,
51603,A,,,,
51604,A,,,,
51605,A,,,,
51606,A,,,,
51607,A,,,,
51608,A,,,,
51609,A,,,,
51610,A,,,,
51611,A,,,,
51612,A,,,,
51613,A,,,,
51614,A,,,,
51615,A,,,,
51616,A,,,,
51617,A,,,,
51618,A,,,,
51619,A,,,,
51620,A,,,,
51621,A,,,,
51622,A,,,,
51623,A,,,,
51624,A,,,,
51625,A,,,,
51626,A,,,,
51627,A,,,,
51628,A,,,,
51629,A,,,,
51630,A,,,,
51631,A,,,,
51632,A,,,,
51633,A,,,,
